timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-11-03,58.24,58.75,57.18,58.29,141302.66308,1572825599999,8187021.0260424,28822,70717.74037,4100072.5012692,0
2019-11-04,58.29,62.4,57.87,61.29,410380.76551,1572911999999,24885022.399686,68556,213658.9052,12957931.1377414,0
2019-11-05,61.26,64.15,60.89,63.12,527595.77833,1572998399999,33018350.5263202,89887,282286.59808,17668472.9251179,0
2019-11-06,63.13,64.33,62.56,64.11,334742.14328,1573084799999,21184873.2606578,58572,178988.11043,11334673.9501771,0
2019-11-07,64.11,64.33,60.27,61.39,327504.17073,1573171199999,20341773.3505898,63798,156316.75496,9710292.0722816,0
2019-11-08,61.4,62.49,58.93,60.38,347351.93739,1573257599999,21069094.5645804,72750,168608.21635,10231685.9343823,0
2019-11-09,60.36,62.37,60.17,62.04,196430.96635,1573343999999,12033723.0691569,45899,98735.99944,6049469.8119148,0
2019-11-10,62.04,66.19,60.8,63.65,437892.99669,1573430399999,27791092.9306484,81523,213612.92925,13560373.1623291,0
2019-11-11,63.65,64.33,60.47,61.84,409179.59195,1573516799999,25483714.4154713,74028,208187.36006,12966294.2539134,0
2019-11-12,61.84,62.25,59.75,61.42,299770.7716,1573603199999,18364928.4149682,58282,145997.39461,8946891.3673691,0
2019-11-13,61.45,62.05,60.27,60.96,175581.95546,1573689599999,10721665.6253691,25876,87266.84428,5331587.3349595,0
2019-11-14,60.96,61.1,58.25,59.0,289462.24048,1573775999999,17199630.2987337,41405,145023.52035,8617962.4598372,0
2019-11-15,59.0,60.75,56.2,57.6,333621.34492,1573862399999,19466114.1815775,57953,163701.22572,9557643.47088,0
2019-11-16,57.61,58.98,57.14,58.3,135649.0746,1573948799999,7869798.7489886,28624,67210.98263,3901582.3984103,0
2019-11-17,58.29,59.97,57.55,59.22,190026.97121,1574035199999,11231813.569226,35713,100614.9258,5946054.7577511,0
2019-11-18,59.21,59.3,54.0,55.81,297441.77936,1574121599999,16889540.764569,53586,135189.1375,7683381.2473817,0
2019-11-19,55.8,56.23,54.2,55.13,245040.39116,1574207999999,13537640.5987772,44362,118291.83438,6537290.9896366,0
2019-11-20,55.13,56.16,54.61,54.98,224543.3721,1574294399999,12409649.6988626,36451,104116.6812,5756602.4414713,0
2019-11-21,54.99,55.29,48.51,50.61,442743.26376,1574380799999,22956914.1414131,69065,208344.23374,10806901.0530298,0
2019-11-22,50.61,51.55,43.58,47.32,924579.32624,1574467199999,43972840.3431339,146131,456076.76081,21708122.7078131,0
2019-11-23,47.32,48.53,46.13,48.1,301729.20885,1574553599999,14284224.6281057,62336,153597.55638,7275072.3039145,0
2019-11-24,48.11,48.24,43.45,43.86,419517.52854,1574639999999,19189967.869167,72475,199077.81825,9108016.5991265,0
2019-11-25,43.87,47.42,42.04,45.47,571324.21757,1574726399999,25692967.8735965,92066,290639.8056,13080997.1557166,0
2019-11-26,45.48,47.57,45.22,46.91,310692.28241,1574812799999,14415831.257586,38148,152715.99704,7087780.7563148,0
2019-11-27,46.91,48.69,44.51,47.7,455880.87524,1574899199999,21293926.3859094,50428,228992.57637,10707459.0409368,0
2019-11-28,47.69,48.0,46.01,46.79,267853.24107,1574985599999,12673681.7589054,30200,133836.36577,6334860.2791224,0
2019-11-29,46.78,49.33,46.73,48.54,301668.56643,1575071999999,14538397.0721103,37777,154045.7192,7421129.6762655,0
2019-11-30,48.55,48.76,46.53,47.21,270874.56808,1575158399999,12935751.2240148,28993,135560.29966,6473395.5634046,0
2019-12-01,47.21,48.45,45.5,47.45,313486.32183,1575244799999,14677016.9447244,37924,149003.16794,6978859.8362319,0
2019-12-02,47.45,47.57,44.71,45.45,302502.05198,1575331199999,13883607.6955273,36270,145596.03334,6681292.0601792,0
2019-12-03,45.44,46.22,44.26,44.75,323943.4612,1575417599999,14690325.2594683,36442,156812.32729,7116849.3738524,0
2019-12-04,44.76,46.98,43.69,44.67,555313.52753,1575503999999,25067891.8072405,57187,270905.45497,12238534.3639949,0
2019-12-05,44.64,45.21,43.7,44.81,444840.89828,1575590399999,19798104.1849034,46086,219796.49377,9784768.7721216,0
2019-12-06,44.78,45.5,44.05,45.28,273507.67563,1575676799999,12251452.249812,30528,134652.88093,6032216.4970231,0
2019-12-07,45.26,46.5,44.94,45.15,195130.20296,1575763199999,8895004.0359726,21878,96110.89446,4382792.1696775,0
2019-12-08,45.14,46.2,44.81,45.56,131675.58673,1575849599999,5985309.3474994,15896,66819.23103,3039348.5824623,0
2019-12-09,45.55,45.87,44.04,44.45,219794.24751,1575935999999,9893759.7205179,23800,108304.97239,4878313.7270873,0
2019-12-10,44.45,44.67,43.6,44.09,151332.98482,1576022399999,6686909.3898843,15891,69898.69502,3089630.3042979,0
2019-12-11,44.07,44.46,43.27,43.7,134280.00698,1576108799999,5891144.238884,14409,62043.55953,2722668.6559824,0
2019-12-12,43.7,44.11,42.84,43.65,169652.16018,1576195199999,7380545.6200454,19728,85999.70577,3742000.4409952,0
2019-12-13,43.65,44.55,43.43,44.44,127935.79567,1576281599999,5621054.0110898,13541,58471.19861,2570140.8439318,0
2019-12-14,44.44,44.67,43.19,43.25,121589.21791,1576367999999,5323519.6220486,13310,53862.19322,2360252.2447853,0
2019-12-15,43.28,44.04,42.9,43.44,105010.15867,1576454399999,4563418.4871183,12505,51799.75603,2251768.768262,0
2019-12-16,43.46,43.56,39.02,39.99,396847.07159,1576540799999,16244725.1081252,41485,184884.86667,7573765.0584515,0
2019-12-17,39.98,40.13,36.1,36.92,648918.38857,1576627199999,24820514.2775863,70023,310331.14087,11871806.97569,0
2019-12-18,36.94,41.71,35.78,40.79,668186.50576,1576713599999,25716885.4291814,89411,335244.51062,12916009.0802601,0
2019-12-19,40.79,41.1,39.06,39.65,240386.31479,1576799999999,9577045.4239534,33791,120262.37009,4791331.8986105,0
2019-12-20,39.66,40.41,39.25,40.17,151508.47648,1576886399999,6050598.7318228,19425,78419.75891,3132282.4045949,0
2019-12-21,40.15,40.22,39.41,39.67,91777.0964,1576972799999,3651414.4911813,11662,43464.92628,1729288.9477834,0
2019-12-22,39.67,42.16,39.62,41.82,208763.30093,1577059199999,8592483.9553263,24934,101861.01512,4192128.5074955,0
2019-12-23,41.84,42.67,40.21,40.56,288871.46721,1577145599999,12041679.1246247,34320,143105.05993,5970009.1359425,0
2019-12-24,40.56,41.13,39.68,40.34,211802.58489,1577231999999,8565123.8035953,24839,102292.12388,4136767.0785982,0
2019-12-25,40.33,40.48,39.38,40.08,136397.58244,1577318399999,5454518.4245286,17209,65406.50317,2615476.5408096,0
2019-12-26,40.11,41.73,39.58,40.01,198471.3519,1577404799999,8031017.7625761,24086,96029.37615,3888297.2550354,0
2019-12-27,39.99,41.5,39.67,40.95,219242.83628,1577491199999,8903088.988405,26536,110252.79334,4478146.0396123,0
2019-12-28,40.96,43.76,40.91,42.83,284295.33296,1577577599999,12068166.8566078,31929,145885.33427,6192814.6271996,0
2019-12-29,42.84,43.76,42.14,43.08,337087.7687,1577663999999,14473143.4587945,35634,166163.03141,7140619.5915146,0
2019-12-30,43.07,44.18,41.82,42.38,298595.46371,1577750399999,12800752.8454704,30692,146825.73255,6295109.7294141,0
2019-12-31,42.36,43.05,41.0,41.3,201549.74137,1577836799999,8450325.3247917,23193,93522.40299,3922005.6838332,0
2020-01-01,41.29,42.08,41.16,41.62,110044.87445,1577923199999,4588192.8849425,14203,53760.52786,2241726.7473643,0
2020-01-02,41.58,41.74,39.17,39.43,194486.2157,1578009599999,7837031.556193,23558,91324.69175,3676994.3418198,0
2020-01-03,39.44,42.39,38.77,42.23,426771.00676,1578095999999,17556942.0162089,46354,220965.9479,9092798.7219753,0
2020-01-04,42.23,42.9,41.77,42.78,248814.62818,1578182399999,10536131.9372125,27608,120439.57768,5101268.0465514,0
2020-01-05,42.79,44.61,42.6,43.3,291964.84958,1578268799999,12684292.6604376,34561,148341.20111,6445083.8880119,0
2020-01-06,43.29,46.08,43.16,45.8,384930.9909,1578355199999,17201996.63042,41260,202551.96806,9055729.2389261,0
2020-01-07,45.8,47.03,44.48,46.3,493847.10532,1578441599999,22589565.7822382,57967,246257.1859,11269240.6248513,0
2020-01-08,46.3,48.54,44.0,45.35,628050.68438,1578527999999,29193086.860851,71541,305889.39717,14217334.0867544,0
2020-01-09,45.35,45.79,43.9,44.74,296221.65692,1578614399999,13283092.2577215,39695,149714.58144,6715265.313792,0
2020-01-10,44.75,49.72,43.71,49.06,729803.12291,1578700799999,34640199.7464603,91821,373304.80193,17712302.9825137,0
2020-01-11,49.06,51.95,47.77,49.3,681984.46652,1578787199999,33981679.44026,92758,331428.16605,16518943.8720034,0
2020-01-12,49.32,51.75,48.78,51.43,533583.45808,1578873599999,26990269.7988899,70890,263143.43421,13311839.3200509,0
2020-01-13,51.44,51.6,48.91,49.6,382092.95573,1578959999999,19087715.1452283,51235,183395.2425,9158499.1381716,0
2020-01-14,49.59,60.8,49.58,58.39,1232536.35364,1579046399999,68826521.7591026,213635,626303.01693,35005652.7909481,0
2020-01-15,58.37,60.33,55.28,58.16,720369.64189,1579132799999,41857129.9763231,137194,351957.40768,20462906.0660906,0
2020-01-16,58.17,58.5,54.5,57.56,477991.20162,1579219199999,27095155.6748764,92559,232849.92958,13209804.0262023,0
2020-01-17,57.56,63.26,56.72,61.02,767514.50323,1579305599999,46255994.4309553,145648,367381.09392,22140222.8263742,0
2020-01-18,61.05,62.5,57.9,59.32,498603.84903,1579391999999,29980576.6332818,97996,238893.23479,14367974.0919827,0
2020-01-19,59.29,62.55,55.34,57.6,530916.40859,1579478399999,31173786.7912664,93326,243876.77467,14314556.5485653,0
2020-01-20,57.59,58.29,55.84,57.19,262316.67258,1579564799999,14992782.8750855,44915,127133.8504,7266284.8141445,0
2020-01-21,57.19,58.09,55.91,57.57,216543.72376,1579651199999,12411702.385829,40186,108424.11974,6217646.7372077,0
2020-01-22,57.6,59.33,57.18,58.33,218658.95477,1579737599999,12717189.464886,41989,102281.74847,5950973.0335006,0
2020-01-23,58.33,58.4,52.42,54.52,464982.43026,1579823999999,25617022.9812706,66050,212861.79207,11724619.8152408,0
2020-01-24,54.52,55.41,50.64,54.38,550746.21423,1579910399999,29358272.1019765,69679,268575.33152,14330237.6832252,0
2020-01-25,54.41,54.41,51.9,53.25,282004.92676,1579996799999,15034806.238122,41164,137119.0535,7309046.504672,0
2020-01-26,53.26,56.68,52.8,56.24,348355.26494,1580083199999,19066690.2846852,45436,170242.74869,9314784.8413263,0
2020-01-27,56.29,59.65,55.87,58.55,504725.67707,1580169599999,29245084.4498473,64059,250487.63385,14512956.6968679,0
2020-01-28,58.55,61.61,57.28,60.52,720540.74548,1580255999999,42958185.6417493,89043,361368.02755,21553055.468872,0
2020-01-29,60.54,62.56,59.4,59.8,570079.36355,1580342399999,34698879.0978732,71327,278103.50024,16940537.5216706,0
2020-01-30,59.81,70.22,58.24,67.98,1286322.99676,1580428799999,83696612.665961,152455,653252.96368,42518423.9821241,0
2020-01-31,68.0,70.1,65.37,68.0,938256.78346,1580515199999,63513691.4578824,120625,459693.87575,31129143.7352485,0
2020-02-01,68.02,73.0,67.62,70.72,952836.8964,1580601599999,67544318.6886899,126179,476654.85747,33795414.6941076,0
2020-02-02,70.72,73.5,67.66,69.93,818385.89212,1580687999999,57937576.8856642,104158,397247.74297,28144087.9214856,0
2020-02-03,69.93,73.0,68.45,69.65,689182.24855,1580774399999,48493966.0387396,86916,356634.3509,25101774.1099663,0
2020-02-04,69.65,70.5,66.62,68.07,487054.42541,1580860799999,33199657.2697339,62616,242977.08505,16569468.3714711,0
2020-02-05,68.04,73.47,67.62,72.59,646729.48877,1580947199999,46118158.3242671,86716,333705.00432,23806226.9639406,0
2020-02-06,72.59,75.08,70.91,73.6,715147.76142,1581033599999,52427941.7590075,101683,345171.36385,25309058.1133583,0
2020-02-07,73.59,75.48,72.85,74.3,542489.66181,1581119999999,40132351.2514258,73029,265686.09156,19660007.2575528,0
2020-02-08,74.31,77.94,71.53,76.56,647821.60398,1581206399999,48757951.4569273,98710,319012.59384,24007727.8895157,0
2020-02-09,76.56,78.43,75.0,77.0,475670.64062,1581292799999,36581176.1136014,72113,236135.70686,18159176.0879377,0
2020-02-10,76.99,77.48,72.21,74.02,709830.62871,1581379199999,52756980.5329314,99321,366588.96923,27245957.5178753,0
2020-02-11,73.98,77.4,72.64,76.46,557017.26862,1581465599999,41776583.9815788,82944,285520.28043,21432960.61483,0
2020-02-12,76.45,82.81,76.44,81.17,771544.88292,1581551999999,61428938.0337114,109159,392789.04632,31249340.87391,0
2020-02-13,81.2,84.32,77.15,80.55,1051054.7479,1581638399999,85042904.5181441,151414,522751.52584,42323180.5144545,0
2020-02-14,80.55,83.79,78.61,83.14,523491.69506,1581724799999,42705491.4369484,88264,267884.83526,21853084.1775715,0
2020-02-15,83.14,83.5,75.04,76.7,704650.11923,1581811199999,55784555.241274,125678,319991.2871,25356206.5617435,0
2020-02-16,76.74,80.77,67.85,74.67,998173.25658,1581897599999,74384870.9495908,164747,492173.92834,36747723.905183,0
2020-02-17,74.66,75.5,68.51,73.41,738054.46975,1581983999999,52679051.6661317,131692,376286.3594,26862141.2786146,0
2020-02-18,73.44,79.09,70.0,77.25,713680.23162,1582070399999,53060847.6385917,115290,358890.70099,26680277.9522091,0
2020-02-19,77.25,79.45,67.0,70.61,544027.83444,1582156799999,40495898.0328351,109587,251896.30337,18778142.4276385,0
2020-02-20,70.61,72.43,66.1,69.4,731293.24627,1582243199999,50797288.3852944,126515,363292.69927,25253830.6663129,0
2020-02-21,69.38,75.25,68.56,73.25,627123.84133,1582329599999,45527535.1692799,108446,314019.55349,22791648.9915334,0
2020-02-22,73.25,76.79,72.32,74.79,651449.78648,1582415999999,48795358.4870923,105555,318901.05992,23884777.1934149,0
2020-02-23,74.8,80.0,74.66,79.52,666132.69507,1582502399999,52092584.2558034,110202,355785.25628,27829942.959471,0
2020-02-24,79.52,79.76,71.71,75.59,936157.25919,1582588799999,70787716.5914523,146823,466475.05141,35280959.6962718,0
2020-02-25,75.57,76.08,69.54,70.98,778054.96678,1582675199999,56572999.5179407,129479,367547.00373,26752498.4943043,0
2020-02-26,70.98,72.15,57.41,60.53,1523364.69178,1582761599999,98294915.8549276,224945,741910.01912,47908133.4536114,0
2020-02-27,60.53,65.1,57.15,61.77,1110493.93153,1582847999999,68225898.6252833,175084,550058.08874,33821508.119476,0
2020-02-28,61.76,63.39,56.56,59.89,1070641.27708,1582934399999,64057582.6189894,144429,522713.14131,31290378.8037442,0
2020-02-29,59.88,61.65,57.84,58.05,507036.86245,1583020799999,30231389.1676288,79751,249129.93657,14855939.8393249,0
2020-03-01,58.05,60.28,56.21,57.7,633924.91162,1583107199999,37024496.3843282,94046,307694.69178,17967778.4329224,0
2020-03-02,57.72,62.32,57.25,61.42,660927.26176,1583193599999,39608823.9026946,90644,337603.51781,20240130.4612234,0
2020-03-03,61.42,62.4,59.4,61.01,640940.77457,1583279999999,39002038.5629035,90211,311494.51573,18960304.0791256,0
2020-03-04,61.02,61.78,58.71,60.38,424299.86211,1583366399999,25604221.9169715,64079,208060.85826,12559140.7958561,0
2020-03-05,60.38,63.29,60.33,62.06,556909.07976,1583452799999,34487269.8522449,75555,277681.06703,17202588.4929473,0
2020-03-06,62.06,63.84,61.18,63.22,469519.29565,1583539199999,29325440.175755,63265,238068.48417,14871245.3573154,0
2020-03-07,63.21,63.89,59.86,60.46,444270.53508,1583625599999,27655735.411491,62288,211552.27437,13174428.6264633,0
2020-03-08,60.46,60.47,50.41,51.0,945026.27128,1583711999999,51958845.6163139,129660,449553.52009,24706802.1520826,0
2020-03-09,51.02,52.27,46.57,50.39,1426145.50164,1583798399999,70420337.2832655,196502,713220.97415,35224617.9518081,0
2020-03-10,50.37,51.39,48.86,50.26,727732.90911,1583884799999,36535744.6094628,101450,371443.49103,18653145.6543516,0
2020-03-11,50.24,50.74,45.47,48.53,799984.95798,1583971199999,38538721.6190485,105084,397677.9618,19155944.0442423,0
2020-03-12,48.52,48.76,28.65,29.83,2239777.98028,1584057599999,80981795.2278049,324788,1058295.42608,38166345.2685529,0
2020-03-13,29.83,39.92,24.0,37.52,3435572.20926,1584143999999,113058309.4866767,428733,1696024.83406,55866201.6369812,0
2020-03-14,37.51,37.65,33.8,34.4,1181175.59196,1584230399999,42316336.5957334,165906,576418.45268,20654782.2993233,0
2020-03-15,34.4,38.73,34.04,36.38,1040322.30282,1584316799999,37333342.6425041,135686,521990.2874,18732867.9478341,0
2020-03-16,36.37,36.41,29.29,33.2,1624714.37584,1584403199999,52644643.378624,217526,783070.6746,25367141.8460876,0
2020-03-17,33.23,35.85,32.42,34.07,945437.93136,1584489599999,32633674.457893,124781,476246.13997,16435082.4140513,0
2020-03-18,34.06,34.83,32.28,34.71,1044607.75726,1584575999999,35191685.5695325,119552,523842.5885,17649875.6173334,0
2020-03-19,34.72,40.8,34.0,38.9,1344406.50235,1584662399999,50321916.0686265,153523,695032.14269,25995593.1946935,0
2020-03-20,38.9,43.69,34.05,38.08,1571300.60857,1584748799999,62380455.8925126,203546,785753.47897,31213679.6759396,0
2020-03-21,38.07,39.84,36.21,38.32,667452.63396,1584835199999,25414755.1357619,110811,332902.10318,12679870.9953958,0
2020-03-22,38.34,39.69,34.82,35.4,714342.7273,1584921599999,26556648.0907723,106232,349744.80419,13011517.1627298,0
2020-03-23,35.42,39.99,34.57,38.94,859942.52611,1585007999999,32311045.4297424,120735,444577.44001,16712567.6139097,0
2020-03-24,38.93,40.95,38.21,40.57,593656.77335,1585094399999,23511452.0939469,87833,314049.75241,12444567.7113446,0
2020-03-25,40.56,41.04,38.09,39.17,577448.88856,1585180799999,22783918.7644918,88553,288830.17511,11405147.2161033,0
2020-03-26,39.17,40.48,38.4,40.41,415595.26222,1585267199999,16307374.3661029,68334,216621.2884,8504030.8523111,0
2020-03-27,40.41,41.21,37.73,38.04,481643.28173,1585353599999,19173843.6256671,72751,231932.77356,9239743.4169494,0
2020-03-28,38.04,39.43,36.61,38.87,624312.49566,1585439999999,23604387.5985499,95631,309573.84175,11714800.5275026,0
2020-03-29,38.85,39.11,36.97,37.11,402076.31264,1585526399999,15295566.9072943,56705,189814.75791,7224483.0987618,0
2020-03-30,37.11,39.7,37.1,38.91,432738.21921,1585612799999,16715085.1675954,64243,235755.23781,9108874.4503556,0
2020-03-31,38.93,39.32,38.33,39.08,378426.95789,1585699199999,14723154.0958653,50858,188247.60554,7325682.2490722,0
2020-04-01,39.07,39.5,37.14,39.23,489850.01556,1585785599999,18778547.2175432,63203,245213.55465,9404516.7340655,0
2020-04-02,39.23,42.92,39.0,39.86,701573.76921,1585871999999,28237488.2668046,93739,350309.31771,14098997.4507625,0
2020-04-03,39.88,41.26,39.64,40.46,463368.1163,1585958399999,18748635.1666391,66985,225474.82548,9126697.1480703,0
2020-04-04,40.49,41.16,39.86,40.71,362602.27624,1586044799999,14665302.0990476,50599,174559.66942,7060777.5859298,0
2020-04-05,40.74,41.0,39.86,40.31,231112.9573,1586131199999,9362413.0545055,37753,109970.93945,4456502.0944482,0
2020-04-06,40.31,45.09,40.28,45.04,721562.2858,1586217599999,30935223.8039845,84826,381763.61812,16367105.6518041,0
2020-04-07,45.03,47.64,43.64,44.77,808081.85352,1586303999999,37013956.7638161,103739,388214.01041,17786569.9641482,0
2020-04-08,44.79,47.2,44.27,46.55,500059.46495,1586390399999,23044062.5534744,74268,250730.14941,11556853.6795829,0
2020-04-09,46.52,46.86,44.69,46.21,401085.47958,1586476799999,18464427.8396111,58252,193647.73757,8919950.3852377,0
2020-04-10,46.19,46.39,40.86,42.25,785172.33131,1586563199999,33771322.3596793,95650,376530.59166,16182792.3735557,0
2020-04-11,42.28,43.16,41.43,42.54,382360.32132,1586649599999,16212942.580929,50015,191340.70818,8116935.481801,0
2020-04-12,42.54,43.58,41.83,42.0,499257.03257,1586735999999,21342178.1331751,58658,237133.50543,10133856.2566363,0
2020-04-13,41.99,41.99,39.52,41.22,744114.51306,1586822399999,30090872.0861414,87006,360272.17883,14569012.8306611,0
2020-04-14,41.2,41.85,40.47,41.22,420837.68832,1586908799999,17361900.5288536,56730,203708.2313,8404413.73452,0
2020-04-15,41.19,41.75,39.08,39.22,460328.1631,1586995199999,18685153.461205,58489,225149.6691,9144032.044978,0
2020-04-16,39.24,43.78,37.91,42.53,913086.97771,1587081599999,37743900.8368466,111554,453204.70168,18749265.7800978,0
2020-04-17,42.52,43.01,41.61,42.19,407623.04587,1587167999999,17197450.7389667,54144,198107.3676,8360160.228092,0
2020-04-18,42.2,44.43,41.98,44.14,497104.94271,1587254399999,21438290.7611933,62859,241800.07786,10426448.0719938,0
2020-04-19,44.16,44.3,41.54,42.23,456205.81252,1587340799999,19598464.2516534,58029,220172.25389,9460263.7013021,0
2020-04-20,42.23,43.24,39.55,40.21,543840.05683,1587427199999,22495305.8560983,75587,261792.95923,10841632.8095673,0
2020-04-21,40.21,41.34,40.01,40.59,346732.08492,1587513599999,14070441.0197207,49957,176181.74155,7149446.9738811,0
2020-04-22,40.59,42.32,40.27,41.8,463111.32681,1587599999999,19156266.6703552,50721,261993.36856,10831861.0716595,0
2020-04-23,41.81,43.91,40.94,42.98,639336.05312,1587686399999,27228427.4097155,79767,314458.50404,13405958.0232346,0
2020-04-24,42.98,44.99,42.83,44.53,623877.17694,1587772799999,27511434.9676274,80860,301357.46327,13294018.1261727,0
2020-04-25,44.52,45.58,43.84,44.38,555367.18724,1587859199999,24833710.3539497,73594,277476.71836,12409980.1419619,0
2020-04-26,44.38,45.39,43.75,44.52,485605.15593,1587945599999,21633052.1727374,63842,233280.13494,10396424.5285996,0
2020-04-27,44.54,45.23,43.16,44.46,443570.66029,1588031999999,19611892.4186017,59917,216108.11953,9559512.9614101,0
2020-04-28,44.47,46.13,43.42,45.69,590012.52304,1588118399999,26316522.2759296,61434,308126.18587,13754784.0773663,0
2020-04-29,45.69,49.91,45.64,48.81,1198086.90059,1588204799999,56983117.1665334,136085,615854.81329,29323666.3760025,0
2020-04-30,48.81,50.8,45.59,46.33,1404189.5332,1588291199999,67399084.9885884,159556,676974.95457,32517809.6963941,0
2020-05-01,46.33,48.27,46.3,47.07,499757.96625,1588377599999,23637798.3684333,71176,249760.95766,11823926.3420665,0
2020-05-02,47.08,49.6,46.73,49.2,408979.14996,1588463999999,19681383.6038507,63094,214413.51356,10318902.624277,0
2020-05-03,49.2,50.02,46.61,48.05,566317.38081,1588550399999,27433863.0171966,81409,264041.96512,12795469.8412853,0
2020-05-04,48.07,48.2,45.11,46.96,693367.01092,1588636799999,32216489.9441149,78696,347414.49558,16140895.6373861,0
2020-05-05,46.97,47.76,45.71,46.54,415057.43762,1588723199999,19397806.1047045,60309,202451.5908,9467318.7910229,0
2020-05-06,46.56,47.55,44.55,44.94,466241.72785,1588809599999,21723146.90549,66423,233155.97375,10869963.0584674,0
2020-05-07,44.92,48.22,44.37,47.37,796061.59933,1588895999999,37063053.8901235,94194,394237.30031,18360974.5131536,0
2020-05-08,47.37,48.43,46.34,47.69,631882.81036,1588982399999,30005956.2869064,78500,319291.138,15171284.9599725,0
2020-05-09,47.7,49.1,46.75,46.95,656199.9985,1589068799999,31531059.6019839,78873,319358.04791,15350391.9630646,0
2020-05-10,46.97,47.04,39.4,42.06,1404081.17548,1589155199999,58997967.7865462,165366,677181.80737,28411243.8272857,0
2020-05-11,42.05,42.9,39.37,41.51,955643.70805,1589241599999,39459230.3842054,110451,460519.13351,19013054.2733564,0
2020-05-12,41.49,42.88,41.26,42.18,598291.63995,1589327999999,25210189.4177928,70121,299852.93896,12637602.3952556,0
2020-05-13,42.18,43.74,41.94,43.18,404524.24723,1589414399999,17315990.299253,54203,201595.22784,8634026.4011445,0
2020-05-14,43.18,44.38,42.21,43.98,507436.34974,1589500799999,22075904.0089257,68377,246977.73333,10750202.8490891,0
2020-05-15,43.99,44.14,41.82,42.74,468836.21013,1589587199999,20206122.3500829,68163,229216.84272,9880705.9840949,0
2020-05-16,42.73,43.89,42.5,43.25,435940.40697,1589673599999,18877872.4650066,56811,215165.99209,9319559.0584625,0
2020-05-17,43.25,44.49,43.1,43.71,344498.72506,1589759999999,15154204.1456112,48482,173813.40137,7647055.0453475,0
2020-05-18,43.7,46.59,43.64,45.32,694361.60251,1589846399999,31432563.3847662,81539,347277.18763,15719771.2120945,0
2020-05-19,45.33,45.8,44.07,45.73,375917.65225,1589932799999,16910574.087028,52707,192281.89536,8652377.2680876,0
2020-05-20,45.73,46.14,43.17,44.25,546255.006,1590019199999,24521814.4765792,65389,262866.56446,11804477.5725467,0
2020-05-21,44.24,44.62,41.66,42.73,504821.89137,1590105599999,21790870.5584974,65461,239768.49949,10352796.3867991,0
2020-05-22,42.72,44.68,42.35,44.23,398405.53856,1590191999999,17376646.5729939,54144,205521.83787,8963512.9259104,0
2020-05-23,44.22,44.74,43.67,43.85,237539.1384,1590278399999,10485675.1347525,38049,118760.49844,5244815.4819019,0
2020-05-24,43.84,44.55,42.04,42.08,360333.24872,1590364799999,15692713.5176937,49205,168016.6283,7320871.0124,0
2020-05-25,42.08,43.32,41.72,42.97,250914.52741,1590451199999,10724204.7176995,40826,124615.76956,5327626.0701757,0
2020-05-26,42.99,43.07,41.76,42.27,218690.04463,1590537599999,9289007.7526253,38218,104111.84088,4423902.4734814,0
2020-05-27,42.26,44.05,42.22,43.85,282807.46234,1590623999999,12241409.4045981,42540,144475.79638,6252465.172642,0
2020-05-28,43.86,44.88,43.15,44.77,291358.47336,1590710399999,12814294.2587099,44203,153828.01536,6768235.83021,0
2020-05-29,44.77,45.29,44.17,44.47,298721.59314,1590796799999,13357497.6828728,45012,137495.46928,6150660.3763794,0
2020-05-30,44.49,48.08,44.18,47.72,590070.5535,1590883199999,27463513.6798885,79436,300420.54534,13979071.0944663,0
2020-05-31,47.72,47.84,45.07,45.61,494076.18673,1590969599999,23046362.233182,68650,230698.84023,10766608.3631106,0
2020-06-01,45.6,48.81,45.36,48.25,599583.67722,1591055999999,28169093.7117312,85242,314906.49443,14807994.6055523,0
2020-06-02,48.26,49.96,44.0,45.99,920374.03122,1591142399999,43606491.9494218,114367,443018.63164,21007597.3859416,0
2020-06-03,46.01,47.5,45.25,47.16,428190.82164,1591228799999,19934098.4986712,64465,215402.8267,10027821.5681966,0
2020-06-04,47.15,48.1,46.15,47.43,471692.41566,1591315199999,22364295.2813654,70634,226451.27067,10740568.8849246,0
2020-06-05,47.43,47.98,46.42,46.83,400925.03604,1591401599999,18974096.1902247,58184,192424.80989,9110939.6232364,0
2020-06-06,46.8,47.24,46.07,46.79,226441.44764,1591487999999,10574728.4621176,42622,111592.80417,5212579.707407,0
2020-06-07,46.79,46.98,45.06,46.63,306262.54148,1591574399999,14151417.8965962,46193,143044.89549,6614251.8175791,0
2020-06-08,46.6,46.79,45.95,46.43,220499.06993,1591660799999,10227376.4431033,38235,112447.761,5217825.9716925,0
2020-06-09,46.45,46.84,45.31,45.87,219681.6354,1591747199999,10109968.6980758,38178,108767.11894,5010497.336944,0
2020-06-10,45.89,47.19,45.65,46.63,319582.73016,1591833599999,14778921.7062224,48823,170377.70572,7881109.3828702,0
2020-06-11,46.63,46.96,42.0,43.22,538636.15983,1591919999999,24131180.6041691,70189,240015.65636,10754624.4182146,0
2020-06-12,43.22,45.36,42.81,44.72,236934.18593,1592006399999,10491354.1973889,40477,118496.2222,5247465.768622,0
2020-06-13,44.72,45.22,44.27,45.08,151582.80518,1592092799999,6775955.9311852,29696,78269.96167,3500039.9434648,0
2020-06-14,45.09,45.11,43.53,44.05,170082.74029,1592179199999,7542598.7766238,31779,74907.70179,3321881.4358364,0
